date,city,transaction_number,transaction_value
2044-08-01,Bekaa,655.9698629741375,247.5858761322741
2044-09-01,Bekaa,533.4487322385684,311.76224450516935
2044-10-01,Bekaa,524.0945962488129,248.0195569245315
2044-11-01,Bekaa,487.9393722548629,305.5892462404831
2044-12-01,Bekaa,510.65126453092466,272.1217524598789
2045-01-01,Bekaa,508.58536277472376,281.41069796271523
2045-02-01,Bekaa,511.44404281424954,284.48195091261925
2045-03-01,Bekaa,513.6377679232592,282.968471432135
2045-04-01,Bekaa,483.9127207235717,251.99358924578098
2045-05-01,Bekaa,501.62194092361534,286.698077513459
2045-06-01,Bekaa,563.2765563232841,294.5296028436151
2045-07-01,Bekaa,744.2900419560763,265.4760529223091
2045-08-01,Bekaa,482.6495294706773,254.8831237129833
2045-09-01,Bekaa,442.2182688567642,312.83292333084125
2045-10-01,Bekaa,454.38329507395946,296.2159594133318
2045-11-01,Bekaa,474.1664779623634,288.0231030402325
2045-12-01,Bekaa,961.7485133048943,251.32267019687126
2046-01-01,Bekaa,830.5881505004289,273.4525910288153
2046-02-01,Bekaa,579.4554949200549,222.77502898691205
2046-03-01,Bekaa,457.7729170468569,262.25214670051776
2046-04-01,Bekaa,452.7765065877838,282.94689007799747
2046-05-01,Bekaa,513.7906377438476,273.4927775987375
2046-06-01,Bekaa,515.550080132786,279.15810931597383
2046-07-01,Bekaa,546.9587105919863,300.5198905794821
2046-08-01,Bekaa,497.1597111652991,300.4074760904705
2046-09-01,Bekaa,497.87317563398716,300.25210774499806
2046-10-01,Bekaa,498.3906586895574,300.14439242180674
2046-11-01,Bekaa,516.3004665496671,248.5497620636009
2046-12-01,Bekaa,469.5541853151926,292.56611732072747
2047-01-01,Bekaa,486.85740803033076,303.06347942072324
2047-02-01,Bekaa,482.17947636415033,301.4946019965134
2047-03-01,Bekaa,482.12967131902434,302.75631061493823
2047-04-01,Bekaa,475.9267120499961,301.95118687106515
2047-05-01,Bekaa,455.26524741929416,295.4264473425727
2047-06-01,Bekaa,478.4724551874887,355.97328446179785
2047-07-01,Bekaa,454.3008864371545,311.58287560537775
2047-08-01,Bekaa,456.28682662524164,316.2939807876956
2047-09-01,Bekaa,463.53900258190583,290.9391616878426
2047-10-01,Bekaa,676.6945195551581,255.91760155752132
2047-11-01,Bekaa,690.2574697484786,297.4370637582059
2047-12-01,Bekaa,492.1894267631346,271.2644853797187
2048-01-01,Bekaa,570.648638645815,166.0927858382776
2048-02-01,Bekaa,494.060930503606,306.3871123838115
2048-03-01,Bekaa,539.7210731022517,313.8513892029546
2048-04-01,Bekaa,494.04092211842556,318.8697850212824
2048-05-01,Bekaa,465.89956019756517,285.1959804568505
2048-06-01,Bekaa,496.5785323511506,238.4849146665664
2048-07-01,Bekaa,498.0744830201389,295.0436393713992
2048-08-01,Bekaa,494.46815152285745,294.33359541595627
2048-09-01,Bekaa,487.7822560503691,297.3843808880654
2048-10-01,Bekaa,458.7670746889418,276.82495608189157
2048-11-01,Bekaa,458.82897113230615,325.14397198996517
2048-12-01,Bekaa,439.55153976427664,251.9577711596398
2049-01-01,Bekaa,590.6325531395019,278.7626310014034
2049-02-01,Bekaa,501.1902492174529,290.843664195784
2049-03-01,Bekaa,544.1246451845891,310.596050783121
2049-04-01,Bekaa,466.8383709036649,335.85347532026935
2049-05-01,Bekaa,457.71512304218055,293.6653044190424
2049-06-01,Bekaa,438.2150803958646,262.1766119610363
2049-07-01,Bekaa,479.03952737035894,297.13328879440223
2049-08-01,Bekaa,491.2903449369617,303.1095486500797
2049-09-01,Bekaa,509.7599557464768,275.954131038124
2049-10-01,Bekaa,830.5127232066545,334.2943269097392
2049-11-01,Bekaa,458.6840182986597,329.48185898024633
2049-12-01,Bekaa,459.53782935404615,305.4200066536819
2050-01-01,Bekaa,466.28814031119845,301.38516364585456
2050-02-01,Bekaa,507.05882374709597,280.6413400920298
2050-03-01,Bekaa,506.2347373790463,283.69235182027097
2050-04-01,Bekaa,509.6352991884453,287.44199027144356
2050-05-01,Bekaa,516.8826529803357,284.41616259113545
2050-06-01,Bekaa,526.103135835989,279.6916908927067
2050-07-01,Bekaa,489.2159504129501,302.9166217866809
2050-08-01,Bekaa,504.32854284124704,303.1166496117637
2050-09-01,Bekaa,544.7867212107627,237.1930791739383
2050-10-01,Bekaa,554.7359267281197,227.41402808036554
2050-11-01,Bekaa,459.65291355513875,312.8446886497098
2050-12-01,Bekaa,554.3958561526582,329.6932518248871
2051-01-01,Bekaa,883.1399582594452,284.226142248818
2051-02-01,Bekaa,569.5401885013314,287.65919615824714
2051-03-01,Bekaa,484.4616558090841,300.7450328352266
2051-04-01,Bekaa,492.32905362374726,303.66897563882407
2051-05-01,Bekaa,496.88470382797885,303.96390920915854
2051-06-01,Bekaa,496.0752278994672,298.74786995729363
2051-07-01,Bekaa,490.40450607076474,296.3230655853983
2051-08-01,Bekaa,473.8807467063672,289.643479840969
2051-09-01,Bekaa,448.4544074983402,292.5291679539258
2051-10-01,Bekaa,465.52537460564463,288.5863241702687
2051-11-01,Bekaa,440.6838848148031,329.4585720029593
2051-12-01,Bekaa,616.066593416645,244.5371269653538
2052-01-01,Bekaa,557.0344439551973,300.01516536174927
2052-02-01,Bekaa,589.8209900053421,269.7556528521011
2052-03-01,Bekaa,554.768026511539,325.9613831822423
2052-04-01,Bekaa,452.710507705731,297.19618799912246
2052-05-01,Bekaa,581.7644481753744,253.41687955115174
2052-06-01,Bekaa,686.0248326114792,268.28477914172066
2052-07-01,Bekaa,450.6855583638026,316.93588683874464
2052-08-01,Bekaa,467.2487587176929,301.6262134481167
2052-09-01,Bekaa,459.64060623907443,304.45934052115786
2052-10-01,Bekaa,458.1309807744592,329.99559963462696
2052-11-01,Bekaa,635.403474159348,265.0066062568641
2052-12-01,Bekaa,537.7641378754156,191.9827354991523
2053-01-01,Bekaa,485.9237073794389,297.24528557978533
2053-02-01,Bekaa,484.10200868409316,302.8517558940432
2053-03-01,Bekaa,569.6525377432986,240.95782457300712
2053-04-01,Bekaa,425.0867727856579,279.22750033125317
2053-05-01,Bekaa,437.05653731582106,289.01232965835305
2053-06-01,Bekaa,497.75801946028594,303.58696649310144
2053-07-01,Bekaa,492.89943654661164,296.69146278138965
2053-08-01,Bekaa,478.2133537966608,288.49998134940074
2053-09-01,Bekaa,685.7406847528714,234.82703177911407
2053-10-01,Bekaa,467.3476490818589,299.02600836090016
2053-11-01,Bekaa,449.85708166663034,297.2487664433559
2053-12-01,Bekaa,456.411555155882,302.99555036814354
2054-01-01,Bekaa,596.9728361456689,332.8852733363721
2054-02-01,Bekaa,491.25198353659744,305.24749505512443
2054-03-01,Bekaa,497.3720303605609,298.54559697520784
2054-04-01,Bekaa,477.51378004142543,286.773177144994
2054-05-01,Bekaa,453.7571333794587,289.14063428956433
2054-06-01,Bekaa,640.9215420852879,221.10905287340114
2054-07-01,Bekaa,620.7548891384586,281.04438928486627
2054-08-01,Bekaa,654.0205568438091,160.76875279413576
2054-09-01,Bekaa,433.5885371721983,300.77305378696974
2054-10-01,Bekaa,460.68089832324864,237.73339622168015
2054-11-01,Bekaa,489.67542354601835,249.00787851812373
2054-12-01,Bekaa,463.9170027220804,282.7953332781348
2055-01-01,Bekaa,478.07732556647613,252.37761551920417
2055-02-01,Bekaa,464.76023380400807,289.2094683666723
2055-03-01,Bekaa,493.9297244381952,298.2233908387979
2055-04-01,Bekaa,508.1045857495208,272.93517806336774
2055-05-01,Bekaa,492.1194693876109,302.1469158296383
2055-06-01,Bekaa,572.9464361468068,324.71836680119145
2055-07-01,Bekaa,459.3130588975031,283.1315498904163
2055-08-01,Bekaa,461.2206209148647,324.89919766368257
2055-09-01,Bekaa,458.2557093050996,283.9749805378835
2055-10-01,Bekaa,437.41229791994954,265.8783015165243
2055-11-01,Bekaa,746.5479666319243,261.0903214622504
2055-12-01,Bekaa,544.9249805918129,309.97468182713834
2056-01-01,Bekaa,470.1780438862194,317.96270678342734
2056-02-01,Bekaa,751.6298805499706,331.7348479262984
2056-03-01,Bekaa,453.089443489817,291.17577338905215
2056-04-01,Bekaa,715.6807861069459,145.68181986338863
2056-05-01,Bekaa,597.898763754836,188.12647819681317
2056-06-01,Bekaa,567.0306475859462,221.14781228925943
2056-07-01,Bekaa,565.9321296614444,240.67437785245556
2056-08-01,Bekaa,524.0886225223021,199.71655298888257
2056-09-01,Bekaa,518.2980663003416,332.71516353367826
2056-10-01,Bekaa,449.89681054655745,308.6548775957206
2056-11-01,Bekaa,463.91721863990614,292.1814470875437
2056-12-01,Bekaa,483.0981347398521,296.8305058767161
2057-01-01,Bekaa,491.08083267343386,298.4918176330425
2057-02-01,Bekaa,494.09231056093984,298.87473003012315
2057-03-01,Bekaa,495.1848547589306,297.42888372881504
2057-04-01,Bekaa,485.0937912300957,296.7538572608921
2057-05-01,Bekaa,496.3728346358767,298.960742168952
2057-06-01,Bekaa,493.8202541005704,298.2282466434789
2057-07-01,Bekaa,497.31207717762777,295.77328058874446
2057-08-01,Bekaa,762.6301740427859,139.0334922738231
2057-09-01,Bekaa,584.5712359641261,281.10455601168354
2057-10-01,Bekaa,454.62569881960064,284.9897044816584
2057-11-01,Bekaa,469.0476420961241,295.1250741746327
2057-12-01,Bekaa,477.7235801953876,299.99805691729995
2058-01-01,Bekaa,965.6101316447498,287.20189770666343
2058-02-01,Bekaa,492.8964856696604,305.0726338736568
2058-03-01,Bekaa,570.9417830804931,286.9919494204044
2058-04-01,Bekaa,476.82061184835226,300.8974946596176
2058-05-01,Bekaa,452.65328948192325,291.8493378942755
2058-06-01,Bekaa,466.79345999592135,345.00835536268517
2058-07-01,Bekaa,963.9855659242589,309.18828512927496
2058-08-01,Bekaa,468.6237234316861,344.12682666343807
2058-09-01,Bekaa,531.810563695059,234.8468378928306
2058-10-01,Bekaa,508.7951629286858,267.9230652037848
2058-11-01,Bekaa,500.8944417962576,280.8995505516948
2058-12-01,Bekaa,498.3329366574895,289.59868112681573
2059-01-01,Bekaa,496.67677496183944,293.6143097677335
2059-02-01,Bekaa,493.98938973069426,295.9284748910384
2059-03-01,Bekaa,484.2934558228716,292.9071201204184
2059-04-01,Bekaa,498.3413574526916,293.8056180295721
2059-05-01,Bekaa,496.79812077987725,298.5965220092453
2059-06-01,Bekaa,622.2352937239972,175.9061582466562
2059-07-01,Bekaa,454.3901324717729,270.71059296405156
2059-08-01,Bekaa,594.9545802563368,267.3126435637316
2059-09-01,Bekaa,602.5169581559087,245.0527124774268
2059-10-01,Bekaa,736.2502697439039,147.82681501716374
2059-11-01,Bekaa,589.4483158382013,147.848901096519
2059-12-01,Bekaa,461.55630116120403,297.41066140802315
2060-01-01,Bekaa,532.5738332088729,287.58033719405586
2060-02-01,Bekaa,544.1800640931829,310.5505210876179
2060-03-01,Bekaa,522.7273326039358,247.22828701766937
2060-04-01,Bekaa,613.9179231605962,161.16802524999815
2060-05-01,Bekaa,766.3876480180503,281.7838465374805
2060-06-01,Bekaa,551.9568483936649,231.27106857700807
2060-07-01,Bekaa,614.5343685529407,173.69027530626644
2060-08-01,Bekaa,587.3890355619878,302.8748862324697
2060-09-01,Bekaa,1108.7717110093204,289.6710482804479
2060-10-01,Bekaa,490.79466958178637,301.98599550677085
2060-11-01,Bekaa,484.08185635369546,300.114195930332
2060-12-01,Bekaa,474.4198935171147,300.727593708738
2061-01-01,Bekaa,464.1219087386602,301.97419537926663
2061-02-01,Bekaa,456.4509241727661,307.6002455511091
2061-03-01,Bekaa,602.300392576742,325.8373600132229
2061-04-01,Bekaa,611.0552846275992,249.3248807634956
2061-05-01,Bekaa,529.0632972535893,317.51280516693106
2061-06-01,Bekaa,616.8054642161558,243.82386321110815
2061-07-01,Bekaa,433.03485189452067,297.26705838141925
2061-08-01,Bekaa,499.71984882450437,291.50088604654354
2061-09-01,Bekaa,502.1576330491522,286.56489967324893
2061-10-01,Bekaa,534.7127871627656,317.1662155812093
2061-11-01,Bekaa,478.1418130237489,298.14026781673266
2061-12-01,Bekaa,531.7988321598632,313.57758447449345
2062-01-01,Bekaa,488.6986832752059,301.8250925882212
2062-02-01,Bekaa,572.3287672201166,286.35180120545857
2062-03-01,Bekaa,445.2579600068266,346.7559229182903
2062-04-01,Bekaa,446.4935137780328,291.99193147044394
2062-05-01,Bekaa,473.2044920763061,289.84154097813445
2062-06-01,Bekaa,489.5701995922988,293.1332544222806
2062-07-01,Bekaa,496.29985441079344,293.93352236147274
2062-08-01,Bekaa,530.2941008326302,319.2946592287063
2062-09-01,Bekaa,481.1566016512486,311.0781851962807
2062-10-01,Bekaa,468.20462693202217,298.05049634524767
2062-11-01,Bekaa,475.9574443538527,286.70122769499034
2062-12-01,Bekaa,491.156475885034,274.9697428203665
2063-01-01,Bekaa,505.06446276380694,293.1828393238433
2063-02-01,Bekaa,503.84891737778133,293.83811189100334
2063-03-01,Bekaa,502.4761118420448,294.86152058938694
2063-04-01,Bekaa,501.58343557803414,296.2543185298795
2063-05-01,Bekaa,499.7816013226517,292.1491794822445
2063-06-01,Bekaa,500.3108159134178,288.64219203057644
2063-07-01,Bekaa,498.9128199646843,293.81068268606725
2063-08-01,Bekaa,584.4939373825289,206.85987678250112
2063-09-01,Bekaa,484.2755346433394,303.9689564613359
2063-10-01,Bekaa,457.3799466041012,278.1312545626554
2063-11-01,Bekaa,547.2184597362912,216.10223092644543
2063-12-01,Bekaa,507.0042685098051,252.4809449542966
2064-01-01,Bekaa,474.42363609276,266.29339449731486
2064-02-01,Bekaa,464.5595021987251,284.83273493894353
2064-03-01,Bekaa,638.3187966418132,304.4220082593635
2064-04-01,Bekaa,480.1301283079188,299.83868557872137
2064-05-01,Bekaa,450.0574534088706,285.59869896764775
2064-06-01,Bekaa,458.86603702571637,336.11840384662554
2064-07-01,Bekaa,493.7800933849922,303.59834891697716
2064-08-01,Bekaa,465.8270118081333,348.31782121104123
2064-09-01,Bekaa,452.1380375772185,316.01686923884245
2064-10-01,Bekaa,544.6763872018353,223.09203123228394
2064-11-01,Bekaa,499.1915698776497,301.83826765683585
2064-12-01,Bekaa,532.911528688252,318.18527320012964
2065-01-01,Bekaa,596.825148352897,265.60933518842626
2065-02-01,Bekaa,464.63658486249636,300.9953069259507
2065-03-01,Bekaa,471.41813193176506,301.8325242319444
2065-04-01,Bekaa,475.26585955816785,245.18477644129428
2065-05-01,Bekaa,621.8708964068413,238.9996821757003
2065-06-01,Bekaa,463.5518137062302,276.0131316756451
2065-07-01,Bekaa,443.1820540580354,309.9873521705352
2065-08-01,Bekaa,457.62004722626824,304.1645983983198
2065-09-01,Bekaa,470.61786849714963,299.94130143678177
2065-10-01,Bekaa,482.1089432077581,300.9634918329156
2065-11-01,Bekaa,488.62843800924804,303.06238294869854
2065-12-01,Bekaa,627.7777603642401,167.37092413275556
2066-01-01,Bekaa,488.79908506415165,304.763306932458
2066-02-01,Bekaa,774.1350674942387,134.57085113317265
2066-03-01,Bekaa,487.215831620976,250.9915530497207
2066-04-01,Bekaa,449.86600627009216,278.362418712377
2066-05-01,Bekaa,608.0271810675154,252.23665794891392
2066-06-01,Bekaa,559.1842657729833,290.37701962551324
2066-07-01,Bekaa,504.2377134092402,315.0762702848028
2066-08-01,Bekaa,567.1489705544243,267.26361560034013
2066-09-01,Bekaa,622.1191299337761,238.7523842233291
2066-10-01,Bekaa,547.5339876522328,307.925880338136
2066-11-01,Bekaa,460.2094777371588,274.2490126137619
2066-12-01,Bekaa,459.65190593861894,327.625270777611
2067-01-01,Bekaa,599.5174277214246,189.32408671258594
2067-02-01,Bekaa,570.4952650169664,212.65365236549152
2067-03-01,Bekaa,537.2116761320838,217.39034189505304
2067-04-01,Bekaa,494.7827437948876,240.94428401371758
2067-05-01,Bekaa,563.0258757276582,291.47698991813155
2067-06-01,Bekaa,611.1077526592419,249.28081303069223
2067-07-01,Bekaa,500.65405328365614,221.62825848358744
2067-08-01,Bekaa,548.1191969324609,240.12053764974198
2067-09-01,Bekaa,564.3529786569568,217.06141769195193
2067-10-01,Bekaa,627.7532896773286,168.9194385050776
2067-11-01,Bekaa,461.0728611494842,302.35404461640513
2067-12-01,Bekaa,472.58351240962213,302.2556231989473
2068-01-01,Bekaa,460.5378167774248,291.15972660799184
2068-02-01,Bekaa,492.3531644476161,301.0674652277686
2068-03-01,Bekaa,491.8633908463427,302.10300473569555
2068-04-01,Bekaa,491.06794957650123,302.2703994648043
2068-05-01,Bekaa,488.88674770138175,303.72531341571374
2068-06-01,Bekaa,485.62408540999,303.1558267312505
2068-07-01,Bekaa,500.412297291492,291.67407641349723
2068-08-01,Bekaa,502.9519227572568,294.8360058594146
2068-09-01,Bekaa,598.133610376578,261.77558166907085
2068-10-01,Bekaa,547.9587699879735,333.4943896525863
2068-11-01,Bekaa,565.4652433496942,161.2756361472823
2068-12-01,Bekaa,519.113156092321,261.9409574973087
2069-01-01,Bekaa,521.6922945201869,292.18543267633197
2069-02-01,Bekaa,508.98855332789526,295.30774989481625
2069-03-01,Bekaa,501.5203156003242,298.62609194527727
2069-04-01,Bekaa,556.4910507605446,317.9228160869086
2069-05-01,Bekaa,533.3818696852131,181.27218790977693
2069-06-01,Bekaa,530.3336137947315,319.2816407989524
2069-07-01,Bekaa,499.17314488985767,298.7061518074004
2069-08-01,Bekaa,497.1750413309231,300.8342995814939
2069-09-01,Bekaa,493.6821386647375,300.7315444888906
2069-10-01,Bekaa,489.07574777146885,356.82233670393157
2069-11-01,Bekaa,456.08040918388224,272.1481896186974
2069-12-01,Bekaa,528.7983660814676,318.24176761588
2070-01-01,Bekaa,722.0666277743335,146.4229653348346
2070-02-01,Bekaa,507.4787119454543,280.08318361848876
2070-03-01,Bekaa,536.1961426252553,309.05834449218554
2070-04-01,Bekaa,579.1537137723491,251.15879113996877
2070-05-01,Bekaa,529.8154110130758,316.2017379030755
2070-06-01,Bekaa,472.6341091534422,250.62367798326494
2070-07-01,Bekaa,465.4980250143904,332.0473598576643
2070-08-01,Bekaa,489.3141210510306,292.55114960737404
2070-09-01,Bekaa,461.77574564471354,299.6441053051264
2070-10-01,Bekaa,609.7481900834812,250.58314332698563
2070-11-01,Bekaa,461.41717810885126,307.8586648625882
2070-12-01,Bekaa,474.99423493344995,243.21600000577936
2071-01-01,Bekaa,499.4335417876396,297.5628795719642
2071-02-01,Bekaa,496.50382478346177,293.1168421505454
2071-03-01,Bekaa,757.4358389101636,86.00175258187141
2071-04-01,Bekaa,718.4515875914158,89.62225099457578
2071-05-01,Bekaa,1111.1324845428053,260.6678838593259
2071-06-01,Bekaa,774.1840088680618,64.35648978917587
2071-07-01,Bekaa,712.7793543379332,83.0550101218867
2071-08-01,Bekaa,730.3973132703187,74.66026366169432
2071-09-01,Bekaa,682.7369799070904,101.51404704094229
2071-10-01,Bekaa,735.5017546148456,92.77739275653055
2071-11-01,Bekaa,687.938656245786,99.0061196469816
2071-12-01,Bekaa,700.240358446643,93.93162971221406
2072-01-01,Bekaa,1050.352840145441,79.22061264277072
2072-02-01,Bekaa,752.1231088364548,67.8197401900797
2072-03-01,Bekaa,814.3641570506975,93.53954523962491
2072-04-01,Bekaa,711.2459779124922,100.81373209917915
2072-05-01,Bekaa,695.9283355223985,97.50243879744853
2072-06-01,Bekaa,705.998383049533,99.22344736401026
2072-07-01,Bekaa,758.9821704051462,100.59257543222292
2072-08-01,Bekaa,740.2893725364763,119.8168279943149
2072-09-01,Bekaa,739.3686989277345,123.85320258211333
2072-10-01,Bekaa,834.8392126252203,55.482062924640914
2072-11-01,Bekaa,734.950876268902,90.78197031038295
2072-12-01,Bekaa,902.0388137064315,57.91499511297364
2073-01-01,Bekaa,700.7919565186724,91.3643361900573
2073-02-01,Bekaa,778.5194228900893,62.71014574620287
2073-03-01,Bekaa,707.8113730592428,99.48247582661428
2073-04-01,Bekaa,683.9409377031373,103.16030406232596
2073-05-01,Bekaa,858.7183566669618,72.40983315036665
2073-06-01,Bekaa,675.6453748401309,104.19920260359858
2073-07-01,Bekaa,676.7231646533662,103.09463757106715
2073-08-01,Bekaa,677.7055907602554,102.50866899759725
2073-09-01,Bekaa,680.1374012583924,102.35453635869233
2073-10-01,Bekaa,675.2573705073662,105.51676167801325
2073-11-01,Bekaa,679.1171175593989,102.03448835769618
2073-12-01,Bekaa,740.4970135121816,117.14164510578836
2074-01-01,Bekaa,1042.3461753332076,93.32844826838766
2074-02-01,Bekaa,895.7964854205193,53.918076113747674
2074-03-01,Bekaa,810.5019629299734,59.06543792736518
2074-04-01,Bekaa,850.1192133410354,56.200687208785325
2074-05-01,Bekaa,955.5336785554529,47.641922457147615
2074-06-01,Bekaa,722.3252253569016,147.30715689471322
2074-07-01,Bekaa,785.3912236104966,102.64169019894659
2074-08-01,Bekaa,930.8540551612704,51.24745315649854
2074-09-01,Bekaa,1101.3953823028846,253.30115824174806
2074-10-01,Bekaa,687.1594807854798,102.90841137004158
2074-11-01,Bekaa,871.9851395760443,132.97926107416478
2074-12-01,Bekaa,733.5940486522666,85.97289622287134
2075-01-01,Bekaa,688.9706714799753,115.31856021501963
2075-02-01,Bekaa,679.0451449508358,104.40918569849329
2075-03-01,Bekaa,911.790670331108,52.85623868154504
2075-04-01,Bekaa,681.4015281551982,103.00979152153445
2075-05-01,Bekaa,895.3264323139922,55.437542679573355
2075-06-01,Bekaa,741.2615785329497,70.07351233043514
2075-07-01,Bekaa,698.8022017823312,88.57912320406497
2075-08-01,Bekaa,689.9872845759319,95.0691411184409
2075-09-01,Bekaa,686.7072049132678,99.67160854872124
2075-10-01,Bekaa,693.4705429125701,103.96121596127863
2075-11-01,Bekaa,772.195693583892,107.13095994591194
2075-12-01,Bekaa,917.5183944657929,144.14242535362155
2076-01-01,Bekaa,706.4075473292154,162.6229914138611
2076-02-01,Bekaa,713.2658171992126,80.63829875779284
2076-03-01,Bekaa,673.7185961362826,105.48047367529
2076-04-01,Bekaa,687.9292998066729,93.40638480373272
2076-05-01,Bekaa,698.1516413735274,88.12401769653067
2076-06-01,Bekaa,698.1142156170746,88.84605322697418
2076-07-01,Bekaa,695.3121060478794,91.45456017380651
2076-08-01,Bekaa,693.2002857674148,94.18265218860577
2076-09-01,Bekaa,693.5605086732743,96.07518030760734
2076-10-01,Bekaa,696.6261819350282,97.12077951125332
2076-11-01,Bekaa,677.2992334123071,100.47629718464793
2076-12-01,Bekaa,710.826377604568,95.55077080638297
2077-01-01,Bekaa,730.67627910111,73.5492242229216
2077-02-01,Bekaa,768.8548690396003,64.69780586658818
2077-03-01,Bekaa,682.515376245324,99.70944553573335
2077-04-01,Bekaa,684.5196694485949,99.6059072488267
2077-05-01,Bekaa,686.3771385303965,100.16124422287561
2077-06-01,Bekaa,690.2183166494202,100.16319350647511
2077-07-01,Bekaa,697.3757766532151,99.52468129740745
2077-08-01,Bekaa,717.4995339253404,97.48762772295575
2077-09-01,Bekaa,794.0385166115517,95.50941814716455
2077-10-01,Bekaa,749.5352617229528,68.24048957417247
2077-11-01,Bekaa,733.7279177041943,86.45633595987012
2077-12-01,Bekaa,863.3416611232427,106.8131222932831
2078-01-01,Bekaa,707.6978722555383,104.89220773186351
2078-02-01,Bekaa,674.9434259888129,106.35187306154677
2078-03-01,Bekaa,1103.4315593717488,268.1658902464678
2078-04-01,Bekaa,844.5011034891925,126.6304966034826
2078-05-01,Bekaa,725.5295898353568,143.96336973155132
2078-06-01,Bekaa,789.2208861121499,62.214540391025025
2078-07-01,Bekaa,780.2046615195992,133.79740324779178
2078-08-01,Bekaa,767.12507936539,91.78452863597876
2078-09-01,Bekaa,740.4942785530561,114.90438966307528
2078-10-01,Bekaa,933.813640798002,107.3325367552837
2078-11-01,Bekaa,697.2206756817611,87.94007146114386
2078-12-01,Bekaa,925.0191638124347,52.80390389776147
2079-01-01,Bekaa,895.664487656414,55.364479353227026
2079-02-01,Bekaa,893.623128559733,58.618321001725334
2079-03-01,Bekaa,909.2937246222212,54.813180180919986
2079-04-01,Bekaa,736.9045727283527,97.77941111175888
2079-05-01,Bekaa,681.8361707383119,97.9234318419912
2079-06-01,Bekaa,687.9843588522237,93.72763370266073
2079-07-01,Bekaa,684.5755921654485,96.46347063890452
2079-08-01,Bekaa,685.0649339310705,97.9684394079587
2079-09-01,Bekaa,684.4638187043496,100.082541897545
2079-10-01,Bekaa,688.5387638559868,101.62821936605702
2079-11-01,Bekaa,699.1159303830584,108.35197726919684
2079-12-01,Bekaa,797.1245581215292,116.50019156700355
2080-01-01,Bekaa,1031.4495223967233,125.40164733716395
2080-02-01,Bekaa,1032.6557833162442,131.77333329445835
2080-03-01,Bekaa,685.7213241211678,96.44361231223444
2080-04-01,Bekaa,682.492273037975,97.89648995795503
2080-05-01,Bekaa,678.808930849531,101.41040432812851
2080-06-01,Bekaa,678.043862020503,104.49157773920865
2080-07-01,Bekaa,905.3843164702798,48.49083546473845
2080-08-01,Bekaa,846.6741004869357,54.38101356431578
2080-09-01,Bekaa,791.6861638732688,60.205490363998564
2080-10-01,Bekaa,755.0196464680849,67.46968714510521
2080-11-01,Bekaa,726.7382978235692,78.13794224209819
2080-12-01,Bekaa,705.654785816252,90.8190415074095
2081-01-01,Bekaa,713.8105059008199,94.18726433283678
2081-02-01,Bekaa,761.3678464611942,101.97393873588611
2081-03-01,Bekaa,737.82747748796,127.60365903622495
2081-04-01,Bekaa,697.034626488625,171.01345641186165
2081-05-01,Bekaa,678.922143762801,100.87087047469005
2081-06-01,Bekaa,676.4151218887155,104.01697939567916
2081-07-01,Bekaa,709.5146048408934,103.01814559410386
2081-08-01,Bekaa,866.5360933817165,105.84067343757273
2081-09-01,Bekaa,824.9638510042495,137.20395038113105
2081-10-01,Bekaa,814.4128825066947,112.94001651997714
2081-11-01,Bekaa,695.2949045944329,108.2519372501786
2081-12-01,Bekaa,680.7788211459084,100.15233321213495
2082-01-01,Bekaa,680.0056913847216,100.25474021838116
2082-02-01,Bekaa,680.1889336461237,99.79176795917734
2082-03-01,Bekaa,679.9211235696597,99.665482228837
2082-04-01,Bekaa,962.09088700383,229.59854843998443
2082-05-01,Bekaa,609.5350072169166,215.34388998896085
2082-06-01,Bekaa,661.9419341148948,203.64561255280023
2082-07-01,Bekaa,738.5902431935141,197.4310875857171
2082-08-01,Bekaa,834.0943680991986,182.80040884748254
2082-09-01,Bekaa,671.4621828852146,193.53902960155457
2082-10-01,Bekaa,867.9915234720837,159.63310364991915
2082-11-01,Bekaa,715.7652819493992,153.84555881272007
2082-12-01,Bekaa,815.4375565348104,136.97299508322368
2083-01-01,Bekaa,976.4253115883402,53.60843589482754
2083-02-01,Bekaa,962.5186202165215,55.73686213800673
2083-03-01,Bekaa,961.0048923132181,57.658420659186845
2083-04-01,Bekaa,976.2230685582775,59.269155467832874
2083-05-01,Bekaa,1008.3697061456857,59.8566556212738
2083-06-01,Bekaa,862.5410378255846,155.92833353017122
2083-07-01,Bekaa,990.5144535228669,249.94057591185825
2083-08-01,Bekaa,782.4068793964191,132.20085295819587
2083-09-01,Bekaa,989.9403280243574,142.01217165706782
2083-10-01,Bekaa,740.0882810681506,121.1055829226831
2083-11-01,Bekaa,760.4506275376634,95.75093786600866
2083-12-01,Bekaa,722.324649576033,76.29567779305565
2084-01-01,Bekaa,701.5298197016633,86.3187026142897
2084-02-01,Bekaa,686.4427775494063,96.140394286602
2084-03-01,Bekaa,681.7419585937027,102.0153958210116
2084-04-01,Bekaa,694.2808825123844,107.25985632393018
2084-05-01,Bekaa,782.0239851188625,119.02696783719884
2084-06-01,Bekaa,854.923241017419,145.13300950853463
2084-07-01,Bekaa,676.4347704108532,102.93152430415019
2084-08-01,Bekaa,677.4005708451641,102.39489697179314
2084-09-01,Bekaa,677.6130339856429,102.69801057151845
2084-10-01,Bekaa,677.7555397505984,103.17083367462696
2084-11-01,Bekaa,678.3693221564263,103.28620689767354
